repo,pr_number,mean_toxicity,max_toxicity,mean_sentiment,mean_anger,mean_politeness
kubernetes/kubernetes,128212,0.000706404068459494,0.001580541837029159,-0.15887137474969792,0.053213025467135966,0.10860730881116099
kubernetes/kubernetes,128213,0.000682216152199544,0.0007576011121273041,0.06843781867064536,0.016191479691769928,0.0
kubernetes/kubernetes,128214,0.0006605231028515846,0.0007722026784904301,0.05087611211153368,0.06417079137948652,0.15952129298375983
kubernetes/kubernetes,128215,0.0006821046117693186,0.0006821046117693186,0.012358613312244415,0.005399264395236969,0.0
kubernetes/kubernetes,128216,0.0014392209704965353,0.0014392209704965353,-0.6364383148029447,0.10442403703927994,0.0
kubernetes/kubernetes,128217,0.0006489382940344512,0.0006489382940344512,0.05163131281733513,0.008228053338825703,0.24443647588626344
kubernetes/kubernetes,128218,0.0006467330385930836,0.0007378816371783614,0.19994234014302492,0.0063579062310357886,0.0
kubernetes/kubernetes,128219,0.0006701926150443879,0.001116497558541596,-0.21804435982961545,0.02802852418443019,0.10951093198895973
kubernetes/kubernetes,128220,0.0006805142038501799,0.0007554261246696115,0.24976945435628295,0.01347141689620912,0.0
kubernetes/kubernetes,128222,0.0005908982711844146,0.0005908982711844146,-0.3702720794826746,0.05270766466856003,0.0
kubernetes/kubernetes,128223,0.0008498533425154164,0.0011225914349779487,0.06803912809118629,0.034167535370215774,0.0
kubernetes/kubernetes,128225,0.0006507708458229899,0.0006862296140752733,-0.1752571389079094,0.012415746226906776,0.0
kubernetes/kubernetes,128226,0.0006582023052033037,0.0007010925328359008,-0.2239312045276165,0.011675732675939798,0.14025444679978027
kubernetes/kubernetes,128228,0.000742338689243687,0.001143691479228437,-0.21148319435971125,0.07785852765664458,0.028742203746147183
kubernetes/kubernetes,128231,0.0006213026063051075,0.0006311180186457932,0.09027818217873573,0.009248303482308984,0.0
kubernetes/kubernetes,128232,0.0009159065084531903,0.001153137651272118,-0.22468109987676144,0.01498422957956791,0.14025444679978027
kubernetes/kubernetes,128234,0.0007576011121273041,0.0007576011121273041,0.06125972419977188,0.00663788104429841,0.0
kubernetes/kubernetes,128236,0.0007264448601442078,0.0010485417442396283,0.09040122960383694,0.0134443164182206,0.15729470651522945
kubernetes/kubernetes,128237,0.0027768318347322443,0.012974263168871403,-0.19142602694531283,0.013543383839229742,0.0
kubernetes/kubernetes,128239,0.000779542074139629,0.0012890304205939174,-0.2689241144273962,0.017637973917382106,0.0
kubernetes/kubernetes,128240,0.0014724080457567614,0.0557648129761219,-0.04075794991236642,0.026653468735854734,0.07645441322306178
kubernetes/kubernetes,128242,0.004793388260479428,0.07848497480154037,-0.09242325746699383,0.022834139140812976,0.0
kubernetes/kubernetes,128243,0.0008339089363289531,0.0036694814916700125,-0.07851155969547108,0.04126374184852466,0.06395147355807847
kubernetes/kubernetes,128244,0.0008392364252358675,0.001079931971617043,0.16394420550204813,0.008167488034814596,0.11639175685576328
kubernetes/kubernetes,128245,0.0013550625299103558,0.0017125355079770088,-0.14909250382333994,0.021247059805318713,0.0
kubernetes/kubernetes,128247,0.0006409924861862127,0.0008001949172466993,-0.018513385178239056,0.037029659135662245,0.05939879870955025
kubernetes/kubernetes,128248,0.0006045961636118591,0.0006045961636118591,-0.11518000811338425,0.005150394048541784,0.0
kubernetes/kubernetes,128249,0.0006744700367562473,0.0006744700367562473,-0.827735232654959,0.08290693908929825,0.0
kubernetes/kubernetes,128256,0.000708917563315481,0.0008825516561046243,-0.16422027498483657,0.007717189565300942,0.04740599351635292
kubernetes/kubernetes,128258,0.0005994159146212041,0.0005994159146212041,-0.3752382267266512,0.004740005824714899,0.5005340355851987
kubernetes/kubernetes,128259,0.0006491745705716311,0.0007846581866033375,-0.07147872820496559,0.17826617443934084,0.03842686103207441
kubernetes/kubernetes,128261,0.0008321279543451965,0.0009930955711752176,-0.14003717191517354,0.0171771883033216,0.0
kubernetes/kubernetes,128262,0.0007338858170745274,0.0009739274391904473,-0.14128638120989004,0.042054220413168274,0.0
kubernetes/kubernetes,128263,0.0006129757384769619,0.000662438862491399,0.20686046476475894,0.013086901511996984,0.09880557867324165
kubernetes/kubernetes,128264,0.0006269904843065888,0.0006899017607793212,0.24198630824685097,0.019793863175436854,0.0
kubernetes/kubernetes,128265,0.0006541289767483249,0.000734690809622407,-0.17029337165877223,0.011119085480459034,0.0
kubernetes/kubernetes,128266,0.0007347583412315304,0.0036151374224573374,-0.12105176254408434,0.03706878171253361,0.08220606025232095
kubernetes/kubernetes,128267,0.000849247172785302,0.0011983726872131228,0.3015967731674512,0.008155891458348682,0.0
kubernetes/kubernetes,128268,0.0006992369890213013,0.0008972816285677254,0.096842501933376,0.01651290524750948,0.0
kubernetes/kubernetes,128269,0.0007560306187388637,0.0029867650009691715,0.011160914545818683,0.019009633410361507,0.0666815839880355
kubernetes/kubernetes,128272,0.0009289072153882848,0.0032921377569437027,-0.16965356883075502,0.014842813912158212,0.036178691997259566
kubernetes/kubernetes,128273,0.0010960529209114612,0.004758927039802074,0.0564648968167603,0.013027285784482956,0.11206073824726386
kubernetes/kubernetes,128274,0.0006336990336421877,0.0007081411313265562,0.3625008095987141,0.012818092422094196,0.29976532247585574
kubernetes/kubernetes,128275,0.0006748926034197212,0.0013037832686677575,-0.21211025770753622,0.042761289719492196,0.04538463151070764
kubernetes/kubernetes,128276,0.0007574777458406364,0.0010623281123116612,0.056434397236444056,0.033236502281700574,0.08390954116385167
kubernetes/kubernetes,128277,0.001149860715183119,0.0014008365105837584,-0.537637985466669,0.13389371692513427,0.0
kubernetes/kubernetes,128279,0.0007841906154457971,0.0025715199299156666,-0.14909883874099492,0.015196898451320967,0.03564771464821134
kubernetes/kubernetes,128280,0.0006994639988988638,0.0008253061678260565,0.33180465223267674,0.015060833500077328,0.20634467812586318
kubernetes/kubernetes,128281,0.0010370296243179058,0.003361849347129464,-0.22930937885705913,0.10458695788734726,0.08916195582351098
kubernetes/kubernetes,128283,0.0007128309890893954,0.0009940426098182797,-0.08171154452221734,0.03491052998495953,0.06000887985626411
kubernetes/kubernetes,128286,0.0009481550977480682,0.0021995268762111664,0.04549245527860793,0.011119643395597284,0.1454846724692368
kubernetes/kubernetes,128287,0.0007849421451316664,0.0014082217821851373,0.028764186133803042,0.011808414771049111,0.07995230802283615
kubernetes/kubernetes,128290,0.0006479227740783244,0.0006647275295108557,0.00108233280479908,0.004691776353865862,0.0
kubernetes/kubernetes,128291,0.3636109530925751,0.3636109530925751,0.7446296755224466,0.1849353164434433,0.0
kubernetes/kubernetes,128293,0.0006777131493436173,0.0007946297409944236,-0.21425044792704284,0.006772189284674823,0.0
kubernetes/kubernetes,128296,0.0007566221975139342,0.001531005371361971,0.0014513679197989404,0.019863966794218868,0.1485752313757879
kubernetes/kubernetes,128297,0.0006158350515761413,0.0007596734794788063,0.34880464617162943,0.010490080050658435,0.08791266730757621
kubernetes/kubernetes,128298,0.0008186111226677895,0.0015940474113449454,-0.17907529866153543,0.03677515317262574,0.0
kubernetes/kubernetes,128299,0.0007417241344228387,0.0009435369283892214,-0.06420157700777054,0.015742557495832442,0.0
kubernetes/kubernetes,128300,0.0006114871939644217,0.0006114871939644217,0.19803881645202637,0.01362136285752058,0.0
kubernetes/kubernetes,128303,0.0009225100641035371,0.00429947767406702,-0.3142006440709035,0.045817555303478405,0.052730210378611586
kubernetes/kubernetes,128305,0.0006270648445934057,0.0006459462456405163,0.15635729674249887,0.01036790874786675,0.41905978419640516
kubernetes/kubernetes,128307,0.0007634289121549381,0.0014309228863567114,-0.10589547734707594,0.029924570386739152,0.0504633469992663
kubernetes/kubernetes,128308,0.0007548584835603833,0.0009911215165629983,-0.10766353253275156,0.02200221214443445,0.0
kubernetes/kubernetes,128309,0.0007378816371783614,0.0007378816371783614,0.07013974338769913,0.009893410839140415,0.0
kubernetes/kubernetes,128311,0.0006470722728408873,0.0006470722728408873,0.22341321781277657,0.010306403040885925,0.0
kubernetes/kubernetes,128313,0.0006030538158180813,0.0006732819601893425,0.15886311357220015,0.005426959445079167,0.07364268301663845
kubernetes/kubernetes,128318,0.0009206985996570438,0.002857958897948265,0.006558012962341308,0.020464069629088043,0.025704484358604847
kubernetes/kubernetes,128319,0.0012092293589375913,0.012298358604311943,-0.27931545342185665,0.021270497422665357,0.048191921722126316
kubernetes/kubernetes,128321,0.0006311180186457932,0.0006311180186457932,-0.0174824520945549,0.004875244107097387,0.0
kubernetes/kubernetes,128322,0.0009146804077317938,0.0016421697800979018,0.040740275057032704,0.011178476503118873,0.0
kubernetes/kubernetes,128323,0.0007099516747985035,0.0013182410039007664,0.18521232577040792,0.033824341581203045,0.17379311762606234
kubernetes/kubernetes,128331,0.0009057708899490535,0.0011740683112293482,-0.043074394762516025,0.02122828410938382,0.052175546218975834
kubernetes/kubernetes,128332,0.0006090983224567026,0.0006311180186457932,-0.003501858562231064,0.011401328025385737,0.0
kubernetes/kubernetes,128333,0.000673965795431286,0.0008414312032982707,-0.007163653522729874,0.024394092708826066,0.12601864769815463
kubernetes/kubernetes,128334,0.0005994668269219497,0.0006712349713779986,0.03496929009755453,0.010762367863208055,0.089894503918596
kubernetes/kubernetes,128336,0.0006509267162376394,0.0007576011121273041,0.13426191406324506,0.0057850258114437265,0.10885318245969154
kubernetes/kubernetes,128337,0.0007203920162282884,0.0009418310364708304,0.34433540385216477,0.00791817419230938,0.19060214321620178
kubernetes/kubernetes,128338,0.0009244577086064965,0.001173025812022388,-0.005673155188560486,0.009905075188726187,0.0
kubernetes/kubernetes,128340,0.0008092219824902714,0.0013075063470751047,0.10604225918650627,0.01663792794570327,0.19060214321620178
kubernetes/kubernetes,128342,0.0008063973260245153,0.001189465168863535,-0.15585864109120198,0.06158743180068476,0.0
kubernetes/kubernetes,128344,0.0007213891173402468,0.0009050428634509444,-0.36409494870652753,0.01626791067731877,0.03049203591583445
kubernetes/kubernetes,128348,0.0006500495946966112,0.0007093772874213755,-0.2661552866920829,0.022091703256592155,0.0
kubernetes/kubernetes,128350,0.0006721148189778129,0.0007186105940490961,-0.37984854976336163,0.08398356754332781,0.07828223957745593
kubernetes/kubernetes,128351,0.0006971883994992822,0.0007995531195774674,0.06910726055502892,0.015944691840559244,0.0
kubernetes/kubernetes,128352,0.000817245279904455,0.0010370099917054176,-0.3116269325837493,0.01554742967709899,0.0
kubernetes/kubernetes,128353,0.001637542765820399,0.002345836954191327,-0.33687432389706373,0.0516485795378685,0.0
kubernetes/kubernetes,128354,0.0011633842950686812,0.0011633842950686812,-0.5946589475497603,0.004564306233078241,0.0
kubernetes/kubernetes,128355,0.0009465636491465071,0.0022272777277976274,-0.0766505046437184,0.03685729228891432,0.10926953632806868
kubernetes/kubernetes,128356,0.0008014797446473191,0.0017840651562437415,-0.16166276777059668,0.040724884679851435,0.06031118975675995
kubernetes/kubernetes,128357,0.0006470384735924503,0.0006792882340960205,0.045443626741568245,0.0074054997724791365,0.0
kubernetes/kubernetes,128359,0.0006294028232029328,0.0006740418029949069,-0.16628398528943458,0.007669630382830898,0.229141983900646
kubernetes/kubernetes,128360,0.0007545579186019798,0.0014570311177521944,0.03216875251382589,0.018884147310422525,0.04258047703747278
kubernetes/kubernetes,128361,0.0007171068136813119,0.0008547615725547075,0.17699286411516368,0.049628513341303915,0.0
kubernetes/kubernetes,128362,0.000958439971630772,0.0013416378060355783,-0.31269580746690434,0.012771262787282467,0.0
kubernetes/kubernetes,128363,0.000619624275714159,0.000619624275714159,0.07622046023607254,0.010352876968681812,0.0
kubernetes/kubernetes,128366,0.0026571636429123047,0.028032992035150528,-0.206898869946599,0.04070573952049017,0.05360980598932587
kubernetes/kubernetes,128367,0.0023387128125679324,0.1446789801120758,-0.12743064986799307,0.02608417694994468,0.05301156586051273
kubernetes/kubernetes,128369,0.0006345778165268712,0.0006999682518653572,0.22842052613850683,0.021955902222543955,0.10476494604910129
kubernetes/kubernetes,128372,0.0010754521364880795,0.01671621948480606,-0.17205641590731424,0.02914486233903854,0.06783047742747907
kubernetes/kubernetes,128373,0.0006697594217257574,0.0009061612072400749,0.09649550984613597,0.008102789899567142,0.06572423800442267
kubernetes/kubernetes,128374,0.0011309152275013428,0.014744945801794529,-0.06647123276531973,0.01981622579128102,0.06432812308773371
kubernetes/kubernetes,128376,0.0006114871939644217,0.0006114871939644217,0.19803881645202637,0.01362136285752058,0.0
kubernetes/kubernetes,128377,0.0006134865689091384,0.0007576011121273041,-0.22053850979233783,0.017182327962170046,0.15050204131011885
kubernetes/kubernetes,128379,0.0007211691699922085,0.0007378816371783614,-0.26283890412499505,0.013433394332726797,0.0
kubernetes/kubernetes,128380,0.0006549205427290872,0.0007576011121273041,-0.1366526137571782,0.012960792519152164,0.0
kubernetes/kubernetes,128382,0.0006044200854375958,0.0006044200854375958,0.9561898903921247,0.0012738351942971349,0.0
kubernetes/kubernetes,128383,0.0005798020283691585,0.0005798020283691585,0.9384875814430416,0.004418875556439161,0.625542545299182
kubernetes/kubernetes,128387,0.0006466525301220827,0.001039761584252119,0.06349759825388901,0.033837243376183324,0.1332040067405948
kubernetes/kubernetes,128388,0.0006986355486636361,0.000838712730910629,-0.060569778084754944,0.011401914525777102,0.0
kubernetes/kubernetes,128390,0.0006739040254615247,0.0006739040254615247,0.9218959072604775,0.005680396221578121,0.8381195683928103
kubernetes/kubernetes,128392,0.0006746844414414631,0.0008916108636185527,0.21886894862271017,0.015391270474841198,0.03854772884298936
kubernetes/kubernetes,128394,0.003957797263865359,0.09264194965362549,-0.21091579755635134,0.026097081318896796,0.09097905672071342
kubernetes/kubernetes,128395,0.0007162027468439192,0.0007576011121273041,0.01910504326224327,0.0068508482072502375,0.0
kubernetes/kubernetes,128396,0.0007670163558941567,0.002720569958910346,-0.18205854002735578,0.01610993704525754,0.04044926406884033
kubernetes/kubernetes,128398,0.0007576011121273041,0.0007576011121273041,0.06125972419977188,0.00663788104429841,0.0
kubernetes/kubernetes,128399,0.0006441012457279223,0.0009364071884192526,-0.05744502480540957,0.03403980893615101,0.055641701181263
kubernetes/kubernetes,128401,0.0009195607854053378,0.0010815204586833715,-0.3407919481396675,0.008929371600970626,0.0
kubernetes/kubernetes,128402,0.0008612813217539902,0.004844756331294775,-0.0630838704416656,0.041630001877409034,0.05352197013839735
kubernetes/kubernetes,128404,0.0018159522927210976,0.006957361474633217,-0.044617878583570324,0.02243317912022273,0.03220993288158507
kubernetes/kubernetes,128407,0.0008376867877534376,0.008988184854388237,-0.1912187640913404,0.026836058195346058,0.07569539966517337
kubernetes/kubernetes,128409,0.0006245763700765868,0.0006775986985303462,-0.06560324101398389,0.013477454893290997,0.0
kubernetes/kubernetes,128411,0.000742234559896003,0.0009724493720568717,-0.17878040669685497,0.03373607131652534,0.04752257638105457
kubernetes/kubernetes,128412,0.0007542073435615748,0.0010834370041266084,-0.49807143537327647,0.03523447981569916,0.0
kubernetes/kubernetes,128414,0.0007271419938964149,0.0008342257351614535,0.17369145154953003,0.00667909214583536,0.0
kubernetes/kubernetes,128415,0.0007343130658709389,0.0019723798613995314,0.16716458567637293,0.019660287974950147,0.1520744298542776
kubernetes/kubernetes,128416,0.0006194376716545472,0.0008679631864652038,0.16055039207761487,0.017969185408825677,0.0
kubernetes/kubernetes,128417,0.0005891101900488138,0.0006288376753218472,0.8056977203814313,0.007610827742610127,0.16972683303336275
kubernetes/kubernetes,128418,0.000592045282246545,0.0006178925395943224,-0.10132833011448383,0.053418769501149654,0.26968351175578803
kubernetes/kubernetes,128419,0.0009085135363206706,0.003558102063834667,-0.03895653973278754,0.01409010952749454,0.10495227467784315
kubernetes/kubernetes,128422,0.0005619179573841393,0.0005619179573841393,-0.014094237238168716,0.0032599240075796843,0.21442838668808284
kubernetes/kubernetes,128425,0.0005203411565162241,0.0005203411565162241,0.005797281861305237,0.011713093146681786,0.5183592708778364
kubernetes/kubernetes,128426,0.0006622887740377337,0.0007697109249420464,-0.009029849898070097,0.01720769127132371,0.0
kubernetes/kubernetes,128427,0.0006438533309847116,0.000679641729220748,-0.46466273814439774,0.024008109234273434,0.14347586614132601
kubernetes/kubernetes,128429,0.0007099749184110098,0.0010020947083830833,-0.07586561081310113,0.016368623202045757,0.09809144962981188
kubernetes/kubernetes,128430,0.0007797305705025792,0.0009521504980511963,-0.06923895347863436,0.011621365044265985,0.0
kubernetes/kubernetes,128432,0.0010886132156222382,0.00498094642534852,-0.050636503781953994,0.024627321865409613,0.11015678555426921
kubernetes/kubernetes,128433,0.0009852481307461858,0.0009852481307461858,-0.40214741230010986,0.6936050057411194,0.0
kubernetes/kubernetes,128434,0.000734690809622407,0.000734690809622407,-0.3354971185326576,0.006775934714823961,0.0
kubernetes/kubernetes,128436,0.0007202895649243146,0.0007383641786873341,0.13572977110743523,0.007040912052616477,0.0
kubernetes/kubernetes,128439,0.0006661786814220249,0.0007580842939205468,0.0519510205835104,0.02380700996145606,0.0
kubernetes/kubernetes,128441,0.000721869379049167,0.0013328006025403738,0.005080234259366989,0.007870234781876206,0.08795947881821593
kubernetes/kubernetes,128444,0.000781283067772165,0.0012056728592142463,-0.009510734118521214,0.027744334563612937,0.028050889359956054
kubernetes/kubernetes,128445,0.0006845441530458629,0.0007576011121273041,0.12964927032589912,0.010129621950909495,0.0
kubernetes/kubernetes,128446,0.0006845441530458629,0.0007576011121273041,0.12964927032589912,0.010129621950909495,0.0
kubernetes/kubernetes,128447,0.0005861035897396505,0.0005861035897396505,-0.23770049214363098,0.04393881931900978,0.0
kubernetes/kubernetes,128452,0.0006885613288937344,0.0008260549511760473,-0.10769034177064896,0.020854976700825825,0.08057954879816588
kubernetes/kubernetes,128453,0.0007893833098933101,0.0007893833098933101,-0.15805262699723244,0.005254135467112064,0.0
kubernetes/kubernetes,128454,0.0006204987003002316,0.000703750760294497,-0.042773052118718624,0.01370597374625504,0.05680272396817273
kubernetes/kubernetes,128455,0.0005877938529010862,0.0006114871939644217,0.4901370429433882,0.01437405589967966,0.0
kubernetes/kubernetes,128456,0.0008425343257840723,0.0009274675394408405,0.06367672234773636,0.03277509589679539,0.0
kubernetes/kubernetes,128457,0.0008911886834539473,0.001211649738252163,-0.34632502496242523,0.010884704068303108,0.0
kubernetes/kubernetes,128461,0.0006810416234657168,0.0006810416234657168,-0.034536831080913544,0.00897477101534605,0.0
kubernetes/kubernetes,128462,0.01214184407144785,0.056868236511945724,0.12944261394441128,0.19402730287984013,0.0
kubernetes/kubernetes,128463,0.0006119591707829386,0.0006124311476014555,0.115824518725276,0.010241217212751508,0.0
kubernetes/kubernetes,128464,0.0006665516411885619,0.0007015824667178094,-0.04082544893026352,0.007286438097556432,0.0
kubernetes/kubernetes,128466,0.0006602747307624668,0.0007925764657557011,-0.032727655256167054,0.015587917994707823,0.048915314023395044
kubernetes/kubernetes,128467,0.008119903563056141,0.01522737741470337,-0.3789472607895732,0.017744306940585375,0.0
kubernetes/kubernetes,128468,0.0007108291028998792,0.0008223173790611327,-0.06103415861725807,0.019886947982013226,0.052175546218975834
kubernetes/kubernetes,128470,0.001402352994773537,0.002787612145766616,0.24812235776335,0.006967611455669005,0.0
kubernetes/kubernetes,128472,0.0005851739939923087,0.0006443089223466814,-0.11991842028995355,0.01863786531612277,0.17638218279872342
kubernetes/kubernetes,128473,0.008051407377934083,0.0151949692517519,0.4488113238476217,0.04249597666785121,0.25704484358604845
kubernetes/kubernetes,128474,0.0010773515262241875,0.0034472292754799128,-0.22386553856943334,0.10342970646784774,0.03786713935049054
kubernetes/kubernetes,128476,0.000657271477393806,0.000657271477393806,-0.5472896918654442,0.1649629771709442,0.0
kubernetes/kubernetes,128477,0.0006468854310999935,0.000872638076543808,0.05956692908269664,0.020112591019521158,0.040674052247297504
kubernetes/kubernetes,128481,0.0007232725814295312,0.000931359943933785,-0.18462775275111198,0.03222358374235531,0.0
kubernetes/kubernetes,128482,0.0005823105166200548,0.0005969862104393542,0.07180213090032339,0.010040135588496923,0.15139655328205692
kubernetes/kubernetes,128486,0.0006518504116684199,0.0008520180126652122,-0.14483274500817062,0.01019232887774706,0.30787807988580607
kubernetes/kubernetes,128487,0.0006652539013884962,0.0006652539013884962,0.1267799288034439,0.009265124797821045,0.0
kubernetes/kubernetes,128489,0.0005854565533809364,0.0005854565533809364,-0.1478731334209442,0.010956603102385998,0.0
kubernetes/kubernetes,128490,0.00094012581394054,0.0009532292606309056,-0.4369977219030261,0.02389844786375761,0.0
kubernetes/kubernetes,128491,0.0005966263997834176,0.000710546039044857,0.45285883732140064,0.011323087732307613,0.44836091198540107
kubernetes/kubernetes,128492,0.000564928341191262,0.000564928341191262,0.061441898345947266,0.005868712440133095,0.0
kubernetes/kubernetes,128494,0.0006073285670330127,0.0006772391498088837,0.4047185955569148,0.014215620855490366,0.13968659473213504
kubernetes/kubernetes,128495,0.0006711089081363752,0.0007830287213437259,0.02653775690123439,0.016028550104238093,0.0
kubernetes/kubernetes,128497,0.000650614476762712,0.0007746007177047431,-0.030597462318837643,0.032356037944555285,0.17391872339471864
kubernetes/kubernetes,128498,0.0006592469508177601,0.0008180586155503988,-0.4034656030125916,0.02241516631329432,0.05331764282842773
kubernetes/kubernetes,128499,0.0013044038598702566,0.020766137167811394,-0.22334677978997697,0.017199843026999687,0.025895851192310606
kubernetes/kubernetes,128501,0.0007705423631705344,0.000980461249127984,0.08309179606537025,0.019572936929762363,0.0
kubernetes/kubernetes,128503,0.0011012587856384926,0.0028735387604683638,-0.1137706683948636,0.013249134528450668,0.032609716386859895
kubernetes/kubernetes,128504,0.000621907995082438,0.0006311180186457932,0.033163657411932945,0.004835120169445872,0.0
kubernetes/kubernetes,128505,0.0005724033690057695,0.0005724033690057695,0.9787102155387402,0.003544451901689172,0.0
kubernetes/kubernetes,128506,0.000621052656788379,0.0006451864028349519,0.09330153558403254,0.017481832765042782,0.16762391367856205
kubernetes/kubernetes,128507,0.0007448122851201333,0.00097046879818663,0.04254914284683764,0.021183163509704173,0.0
kubernetes/kubernetes,128508,0.0008595843537477776,0.000994783011265099,-0.38134421478025615,0.03384344535879791,0.0
kubernetes/kubernetes,128511,0.0007142315444070846,0.0007590322638861835,0.062078139279037714,0.009869381319731474,0.09783062804679009
kubernetes/kubernetes,128512,0.0006058995932107791,0.0006376952514983714,-0.11172137106768787,0.037072836654260755,0.0
kubernetes/kubernetes,128513,0.0010210528780589812,0.003318386385217309,-0.09341393271461129,0.021240392758045346,0.14736909970655063
kubernetes/kubernetes,128516,0.0007266551547218114,0.0014244553167372942,-0.3737632248084992,0.010034205624833703,0.16135243529217633
kubernetes/kubernetes,128517,0.0007534025935456157,0.0011768238618969917,0.07256722450256348,0.014483791038704416,0.10999426546577806
kubernetes/kubernetes,128518,0.0009884009237534233,0.0025543542578816414,-0.15833018440753222,0.03560559657801475,0.08689914455363398
kubernetes/kubernetes,128519,0.000991654786048457,0.0013754541287198663,0.32406574522610754,0.027112041600048542,0.1471499148319012
kubernetes/kubernetes,128521,0.004960572103942361,0.07239731401205063,0.0791260762797559,0.02183067165862988,0.2183065035921048
kubernetes/kubernetes,128522,0.0006396911339834332,0.0006396911339834332,0.9338898821733892,0.003264472121372819,0.6494684094275742
kubernetes/kubernetes,128525,0.0006288945442065597,0.0006568419048562646,-0.1272385474294424,0.05551183968782425,0.3462440419137407
kubernetes/kubernetes,128526,0.0005640792078338563,0.0005640792078338563,0.44085467606782913,0.003513885196298361,0.0
kubernetes/kubernetes,128527,0.0006772248743800446,0.000863843597471714,0.19321318250149488,0.006328287301585078,0.12351870279195326
kubernetes/kubernetes,128530,0.0008624960319139063,0.001113504869863391,0.05142064951360226,0.009988053468987346,0.0
kubernetes/kubernetes,128531,0.0005801334045827389,0.0006098949816077948,0.036282918974757196,0.01133978394791484,0.15063499777702777
kubernetes/kubernetes,128532,0.0006571317790076137,0.000767270103096962,-0.1751719112507999,0.009006523593728031,0.03621735400437914
kubernetes/kubernetes,128533,0.0009375125373480842,0.0012473927345126867,0.24161292822100222,0.03351663873763755,0.0
kubernetes/kubernetes,128535,0.0007188808114733547,0.000949893903452903,0.02248221095651388,0.017651405418291688,0.0634015588827844
kubernetes/kubernetes,128537,0.0006019009354834756,0.000635274569503963,0.09611719350020091,0.026905573283632595,0.0
kubernetes/kubernetes,128539,0.0006273480830714107,0.0007626761798746884,-0.1112279468216002,0.02332643314730376,0.11605097244394569
kubernetes/kubernetes,128540,0.0006114871939644217,0.0006114871939644217,0.19803881645202637,0.01362136285752058,0.0
kubernetes/kubernetes,128546,0.001024482329690678,0.004211508668959141,-0.15769550790758552,0.0231480687051206,0.04291924424774907
kubernetes/kubernetes,128547,0.0006845441530458629,0.0007576011121273041,0.12964927032589912,0.010129621950909495,0.0
kubernetes/kubernetes,128551,0.0007159081578720361,0.000767270103096962,-0.18893621675670147,0.024875999661162496,0.0
kubernetes/kubernetes,128552,0.0007319119176827371,0.0008266474469564855,0.08058213690916698,0.008618550219883522,0.0
kubernetes/kubernetes,128553,0.0008247194540066024,0.0018332466715946794,-0.26857887725863194,0.028792468623982534,0.027471997701081673
kubernetes/kubernetes,128554,0.0007576011121273041,0.0007576011121273041,0.06125972419977188,0.00663788104429841,0.0
kubernetes/kubernetes,128555,0.0006995255340977261,0.0008617184939794242,0.16448394461379698,0.008252309286035597,0.04171116963209989
kubernetes/kubernetes,128556,0.000734088084815691,0.0011343981605023146,-0.15977924317121506,0.014949906555314859,0.03064671798413511
kubernetes/kubernetes,128558,0.000550281023606658,0.0005786915426142514,0.5261487662792206,0.007989144185557961,0.28050889359956055
kubernetes/kubernetes,128559,0.0008524175500497222,0.001601161784492433,-0.1706432692396144,0.015152431791648269,0.08959414216455769
kubernetes/kubernetes,128560,0.0009383096130477497,0.008609266020357609,-0.018824495433364064,0.01132021641387837,0.13748821914906234
kubernetes/kubernetes,128569,0.001558511100365254,0.01759343221783638,-0.055233175431013755,0.02264988955879665,0.07690954294824551
kubernetes/kubernetes,128570,0.000663336319848895,0.0008919044048525393,-0.17412875220179558,0.013002936635166407,0.04888729517725269
kubernetes/kubernetes,128575,0.0007133685443973677,0.0022272777277976274,-0.10608762756667355,0.02267306922426955,0.05876255563475388
kubernetes/kubernetes,128576,0.0007720861150036482,0.0015458549605682492,-0.015374463644217361,0.11964367131109942,0.07885014661798717
kubernetes/kubernetes,128577,0.001259212614968419,0.001259212614968419,-0.841792019084096,0.011842889711260796,0.0
kubernetes/kubernetes,128580,0.0008802435477264225,0.001002885983325541,0.08530402928590775,0.012069920310750604,0.0
kubernetes/kubernetes,128581,0.0006682973083419105,0.0007576011121273041,-0.1546289026737213,0.04731057258322835,0.07229218555794602
kubernetes/kubernetes,128582,0.0010287758195772767,0.0010287758195772767,-0.7408170523121953,0.022377844899892807,0.21003107949692437
kubernetes/kubernetes,128584,0.0006960966711631045,0.0008266474469564855,0.16808703308925033,0.008880714769475162,0.0
kubernetes/kubernetes,128585,0.0006257655099034309,0.0006748127634637058,-0.0768481431528926,0.01716951420530677,0.1773630157374599
kubernetes/kubernetes,128586,0.0014911850514666488,0.06931266188621521,-0.15965561186894775,0.029344101344856124,0.09375656674274231
kubernetes/kubernetes,128590,0.0009622238576412201,0.0018731419695541263,-0.19959038719534875,0.01233774572610855,0.052175546218975834
kubernetes/kubernetes,128591,0.0006114871939644217,0.0006114871939644217,0.19803881645202637,0.01362136285752058,0.0
kubernetes/kubernetes,128592,0.0007081131916493177,0.0010068719275295734,-0.21550679517289004,0.010622377015857233,0.06745234470148816
kubernetes/kubernetes,128593,0.0006826053051134715,0.0007576011121273041,-0.062245573418644756,0.10724547913727853,0.01710729402131583
kubernetes/kubernetes,128595,0.0006186635291669518,0.0006624622037634254,-0.23818626627326012,0.00940529361832887,0.0
kubernetes/kubernetes,128598,0.0010248904218315147,0.0018399530090391636,-0.3159097395837307,0.019034596625715494,0.16088620669547493
